DT_DAY,TX_DAY_OF_WEEK_DESCR_NL,TX_BUILD_UP_AREA_DESCR_NL,TX_COLL_TYPE_DESCR_NL,TX_LIGHT_COND_DESCR_NL,TX_ROAD_TYPE_DESCR_NL,TX_MUNTY_DESCR_NL,TX_PROV_DESCR_NL,MS_ACCT,MS_ACCT_WITH_DEAD,MS_ACCT_WITH_DEAD_30_DAYS,MS_ACCT_WITH_MORY_INJ,MS_ACCT_WITH_SERLY_INJ,MS_ACCT_WITH_SLY_INJ
24-Jan-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
25-Jan-20,zaterdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
04-Feb-20,dinsdag,Binnen bebouwde kom,Kettingbotsing (4 bestuurders of meer),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
13-Mar-20,vrijdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,1,0
28-Apr-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
07-Mar-20,zaterdag,Binnen bebouwde kom,Langs opzij,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
04-Mar-20,woensdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
28-Apr-20,dinsdag,Binnen bebouwde kom,Kettingbotsing (4 bestuurders of meer),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,1,0
25-Feb-20,dinsdag,Binnen bebouwde kom,Langs opzij,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
02-Apr-20,donderdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
22-Jan-20,woensdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),"Nacht, ontstoken openbare verlichting",Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
05-Jan-20,zondag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
28-Jan-20,dinsdag,Binnen bebouwde kom,Langs opzij,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
18-Jun-20,donderdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
11-Jun-20,donderdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
11-Jan-20,zaterdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
11-Feb-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
15-Apr-20,woensdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
08-Jun-20,maandag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,1,0
28-Apr-20,dinsdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
02-Jun-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
10-Apr-20,vrijdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
16-Apr-20,donderdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
16-Jan-20,donderdag,Binnen bebouwde kom,Met een voetganger,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,1,0
25-Mar-20,woensdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
18-Jun-20,donderdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
21-Jan-20,dinsdag,Binnen bebouwde kom,Tegen een hindernis op de rijbaan,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,1,0
09-Jan-20,donderdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,1,0
08-Jan-20,woensdag,Binnen bebouwde kom,Met een voetganger,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
11-May-20,maandag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
17-Feb-20,maandag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,2,0,0,0,0,2
13-Feb-20,donderdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
26-Feb-20,woensdag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,Bij klaarlichte dag,Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
02-Jun-20,dinsdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
15-Jun-20,maandag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
29-Feb-20,zaterdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,1,0
22-Jan-20,woensdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
10-Jun-20,woensdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
06-May-20,woensdag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
08-May-20,vrijdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
16-Jan-20,donderdag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
27-May-20,woensdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
07-Mar-20,zaterdag,Binnen bebouwde kom,Met een voetganger,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
27-Jan-20,maandag,Binnen bebouwde kom,"Eén bestuurder, geen hindernis",Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,1,0
07-Jun-20,zondag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
29-Jan-20,woensdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
19-Jan-20,zondag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
09-Feb-20,zondag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
27-Jan-20,maandag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
26-Feb-20,woensdag,Buiten bebouwde kom,Niet beschikbaar,"Nacht, ontstoken openbare verlichting",Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,1,0
02-Feb-20,zondag,Binnen bebouwde kom,Met een voetganger,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
18-Mar-20,woensdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
31-May-20,zondag,Binnen bebouwde kom,Tegen een hindernis op de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
01-Feb-20,zaterdag,Binnen bebouwde kom,Met een voetganger,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
11-Jan-20,zaterdag,Buiten bebouwde kom,Niet beschikbaar,"Nacht, ontstoken openbare verlichting",Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
21-Jan-20,dinsdag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
12-Jan-20,zondag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
10-Jan-20,vrijdag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,Niet beschikbaar,Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
28-Apr-20,dinsdag,Binnen bebouwde kom,Langs opzij,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
21-Jan-20,dinsdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
21-Feb-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
15-Jun-20,maandag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
22-May-20,vrijdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
08-May-20,vrijdag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
15-Feb-20,zaterdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
16-Jan-20,donderdag,Binnen bebouwde kom,Niet beschikbaar,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
26-Apr-20,zondag,Binnen bebouwde kom,"Eén bestuurder, geen hindernis",Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
13-Mar-20,vrijdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
17-Jun-20,woensdag,Binnen bebouwde kom,Langs opzij,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
18-Feb-20,dinsdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
19-Mar-20,donderdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
10-Jan-20,vrijdag,Binnen bebouwde kom,Niet beschikbaar,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
03-Mar-20,dinsdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
01-Jun-20,maandag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
28-Feb-20,vrijdag,Buiten bebouwde kom,Kettingbotsing (4 bestuurders of meer),"Nacht, ontstoken openbare verlichting",Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
09-Feb-20,zondag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
07-Mar-20,zaterdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
23-May-20,zaterdag,Niet beschikbaar,Niet beschikbaar,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
07-May-20,donderdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,1,0
10-Apr-20,vrijdag,Buiten bebouwde kom,Langs opzij,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
20-May-20,woensdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
29-Feb-20,zaterdag,Binnen bebouwde kom,Met een voetganger,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
17-Mar-20,dinsdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
28-May-20,donderdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
05-Feb-20,woensdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
13-Feb-20,donderdag,Binnen bebouwde kom,Langs opzij,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
22-Jan-20,woensdag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
11-Feb-20,dinsdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
15-Feb-20,zaterdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
07-Feb-20,vrijdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
31-Mar-20,dinsdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
19-Feb-20,woensdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
18-May-20,maandag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
29-Jan-20,woensdag,Binnen bebouwde kom,Langs opzij,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
08-May-20,vrijdag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
10-Apr-20,vrijdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
02-Jun-20,dinsdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
17-Jan-20,vrijdag,Binnen bebouwde kom,Langs opzij,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
21-Jan-20,dinsdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
02-Mar-20,maandag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
04-Mar-20,woensdag,Binnen bebouwde kom,Kettingbotsing (4 bestuurders of meer),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
19-Mar-20,donderdag,Binnen bebouwde kom,Niet beschikbaar,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
24-Feb-20,maandag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
31-Mar-20,dinsdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
02-Jun-20,dinsdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
04-Mar-20,woensdag,Binnen bebouwde kom,Langs opzij,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
09-Jan-20,donderdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
25-May-20,maandag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
11-May-20,maandag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
09-Apr-20,donderdag,Niet beschikbaar,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
27-May-20,woensdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
01-May-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
13-Feb-20,donderdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
05-Apr-20,zondag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
22-Jan-20,woensdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
15-May-20,vrijdag,Buiten bebouwde kom,Met een voetganger,Bij klaarlichte dag,Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
31-Jan-20,vrijdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
04-Mar-20,woensdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,Autosnelweg,Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
04-May-20,maandag,Niet beschikbaar,Langs achteren (of naast elkaar),Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
26-Feb-20,woensdag,Buiten bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
25-Feb-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
09-Jun-20,dinsdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,1,0
13-Mar-20,vrijdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
26-Apr-20,zondag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
24-Jan-20,vrijdag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
28-Jan-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
24-Feb-20,maandag,Buiten bebouwde kom,Langs opzij,"Nacht, geen openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
21-Feb-20,vrijdag,Binnen bebouwde kom,Tegen een hindernis op de rijbaan,"Nacht, geen openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
27-Feb-20,donderdag,Binnen bebouwde kom,Langs opzij,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
17-Feb-20,maandag,Binnen bebouwde kom,Met een voetganger,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,1,1,0,0,0
20-Jan-20,maandag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,1,0
03-Feb-20,maandag,Binnen bebouwde kom,Met een voetganger,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
03-Apr-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
15-Jun-20,maandag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
02-Feb-20,zondag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
12-May-20,dinsdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Antwerpen,Provincie Antwerpen,1,0,0,0,0,1
